date,open,high,low,close,volume,amount,outstanding_share,turnover,symbol
2026-04-08,100.39,100.68,100.02,100.67,9774007.0,1016515698.0,3881513391.0,0.00251809178931672,000858
2026-04-09,99.89,100.19,99.04,99.14,9846158.0,1012935760.0,3881513391.0,0.002536680157494786,000858
2026-04-10,99.15,99.48,98.56,98.63,12242404.0,1253630005.0,3881513391.0,0.00315402853649462,000858
2026-04-13,98.21,98.99,97.67,98.96,12263434.0,1247104401.0,3881513391.0,0.003159446526304667,000858
2026-04-14,98.96,99.91,98.44,99.62,12069637.0,1238173621.0,3881513391.0,0.0031095183203504245,000858
2026-04-15,99.43,100.48,99.22,100.06,11571256.0,1196292314.0,3881513391.0,0.0029811196907963983,000858
2026-04-16,100.01,100.49,99.74,99.95,9016632.0,934168918.0,3881513391.0,0.0023229681548714255,000858
2026-04-17,98.08,98.8,97.79,98.42,16743174.0,1704502562.0,3881513391.0,0.004313568526859167,000858
2026-04-20,98.38,98.51,97.64,97.93,11696080.0,1186004538.0,3881513391.0,0.0030132782813836233,000858
2026-04-21,97.88,98.38,97.59,97.77,10828096.0,1095969167.0,3881513391.0,0.0027896582876944143,000858
2026-04-22,97.59,97.67,97.07,97.24,14438261.0,1452833705.0,3881513391.0,0.0037197504028912416,000858
2026-04-23,97.24,98.85,97.17,97.77,17402318.0,1764308585.0,3881513391.0,0.004483384764393822,000858
2026-04-24,97.25,98.48,96.92,97.85,13453338.0,1361341945.0,3881513391.0,0.003466003242754238,000858
2026-04-27,97.11,97.14,96.67,96.82,19104782.0,1913778919.0,3881513391.0,0.004921993067007816,000858
2026-04-28,96.7,96.91,96.53,96.82,12341464.0,1234366126.0,3881513391.0,0.00317954950989373,000858
2026-04-29,94.58,95.25,93.77,95.02,33863533.0,3316572049.0,3881513391.0,0.008724311779657596,000858
2026-04-30,94.44,94.64,93.73,93.8,24820895.0,2413614789.0,3881513391.0,0.006394643660782362,000858
2026-05-06,87.72,91.31,87.06,89.15,87159923.0,7989429629.0,3881513391.0,0.022455139070780034,000858
2026-05-07,89.31,90.68,89.31,89.48,53627788.0,4986385438.0,3881513391.0,0.013816205844953635,000858
2026-05-08,89.48,89.67,88.57,89.02,25964091.0,2396026818.0,3881513391.0,0.006689166926540174,000858
2026-05-11,88.92,89.18,88.29,88.71,26932456.0,2469941064.0,3881513391.0,0.006938648224800109,000858
2026-05-12,88.7,88.83,87.45,87.5,37297423.0,3387693472.0,3881513391.0,0.009608989907514144,000858
2026-05-13,87.51,87.77,85.75,86.14,46720129.0,4173652013.0,3881513391.0,0.012036575503856093,000858
2026-05-14,85.81,88.2,84.82,85.99,50314824.0,4478188841.0,3881513391.0,0.012962682060215003,000858
2026-05-15,85.03,85.11,83.7,83.94,36117869.0,3145651221.0,3881513391.0,0.009305099676777078,000858
2026-05-18,83.73,83.73,82.33,82.68,39363075.0,3374154020.0,3881513391.0,0.010141166868384507,000858
2026-05-19,82.9,84.31,82.53,82.89,30494149.0,2630415264.0,3881513391.0,0.007856252427392437,000858
2026-05-20,82.33,83.16,81.69,82.59,30461662.0,2599236031.0,3881513391.0,0.007847882753832807,000858
2026-05-21,82.62,84.26,82.35,82.47,32663033.0,2812401965.0,3881513391.0,0.008415025200153947,000858
2026-05-22,82.69,82.71,81.19,81.19,26037090.0,2196206566.0,3881513391.0,0.006707973766204637,000858
2026-05-25,80.81,82.12,80.22,81.3,29202467.0,2456799767.0,3881513391.0,0.00752347449520882,000858
2026-05-26,80.91,81.74,80.08,80.55,27730383.0,2315776877.0,3881513391.0,0.007144219330609028,000858
2026-05-27,80.2,83.34,78.94,81.06,60380066.0,5045124429.0,3881513391.0,0.015555805150641047,000858
2026-05-28,79.77,80.04,78.56,78.74,36237862.0,2969342510.0,3881513391.0,0.009336013649733663,000858
2026-05-29,78.26,82.7,78.15,82.03,60110125.0,5028433895.0,3881513391.0,0.015486259854049798,000858
2026-06-01,81.12,81.12,80.04,80.6,27998720.0,2332216892.0,3881513391.0,0.007213351386322706,000858
2026-06-02,80.57,81.15,79.64,79.92,23817861.0,1977315316.0,3881513391.0,0.006136230537095679,000858
2026-06-03,79.81,80.17,78.87,79.57,21154363.0,1737250497.0,3881513391.0,0.005450029632526907,000858
2026-06-04,79.57,80.0,78.36,78.36,20421067.0,1668519854.0,3881513391.0,0.005261109506243102,000858
2026-06-05,78.75,79.64,78.3,78.34,21936442.0,1789684297.0,3881513391.0,0.005651517794802321,000858
2026-06-08,78.28,78.93,76.88,77.26,27525203.0,2207910676.0,3881513391.0,0.0070913585056339695,000858
2026-06-09,77.2,77.3,76.22,76.44,21841173.0,1731012017.0,3881513391.0,0.005626973502305251,000858
2026-06-10,76.36,77.06,75.95,76.47,23072564.0,1830058908.0,3881513391.0,0.005944218575542717,000858
2026-06-11,76.12,77.28,75.03,77.1,37819589.0,2978558093.0,3881513391.0,0.009743516301577536,000858
2026-06-12,76.71,78.19,76.54,77.22,35834421.0,2870646295.0,3881513391.0,0.009232074551923142,000858
2026-06-15,77.26,77.57,76.43,76.94,24061117.0,1916505152.0,3881513391.0,0.006198900937915121,000858
2026-06-16,76.71,76.82,75.51,75.69,21756586.0,1708709322.0,3881513391.0,0.005605181229168661,000858
2026-06-17,75.66,76.04,74.64,74.88,22258774.0,1727945965.0,3881513391.0,0.005734560661728244,000858
2026-06-18,74.67,74.75,73.29,73.29,32684306.0,2499475187.0,3881513391.0,0.008420505794411157,000858
2026-06-22,72.95,74.83,72.27,73.97,35627629.0,2704470458.0,3881513391.0,0.009178798425018753,000858
2026-06-23,73.58,75.68,71.86,72.24,46610269.0,3550233244.0,3881513391.0,0.012008272110583066,000858
2026-06-24,72.02,72.9,70.81,70.83,30007758.0,2218704130.0,3881513391.0,0.0077309427991614004,000858
2026-06-25,70.59,73.13,70.44,72.47,49143223.0,3656493222.0,3881513391.0,0.012660840772557315,000858
2026-06-26,72.37,73.16,70.66,70.7,32352113.0,2397332873.0,3881513391.0,0.008334922423561465,000858
2026-06-29,70.57,72.76,69.33,71.5,42712167.0,3149108201.0,3881513391.0,0.011003998362864337,000858
2026-06-30,71.02,72.39,70.0,71.5,36265269.0,2662167645.0,3881513391.0,0.009343074555426671,000858
2026-07-01,71.38,72.35,70.13,72.01,38076059.0,2817061598.0,3881513391.0,0.00980959104463901,000858
2026-07-02,72.41,72.89,70.87,71.02,35020556.0,2591988292.0,3881513391.0,0.009022397315748434,000858
2026-07-03,71.16,72.19,70.15,70.74,33825035.0,2488093357.0,3881513391.0,0.008714393483332954,000858
2026-07-06,70.45,72.05,70.19,71.27,34584259.0,2548673275.0,3881513391.0,0.008909993478365923,000858
2026-07-07,71.11,71.12,69.26,69.3,35673127.0,2580655043.0,3881513391.0,0.009190520141632045,000858
2026-07-08,69.28,69.83,68.82,69.07,23207769.0,1663105717.0,3881513391.0,0.005979051638418011,000858
2026-07-09,68.6,69.09,68.14,68.51,24192142.0,1713141689.0,3881513391.0,0.00623265710124662,000858
2026-07-10,68.71,71.8,68.3,71.2,55965462.0,4085872493.0,3881513391.0,0.014418464233503916,000858
2026-07-13,70.59,70.97,69.72,70.36,30602266.0,2224717873.0,3881513391.0,0.007884106769013592,000858
2026-07-14,70.06,71.01,69.94,70.92,28356827.0,2068769750.0,3881513391.0,0.007305611019080985,000858
2026-07-15,70.0,73.89,69.58,73.82,63734909.0,4805702854.0,3881513391.0,0.01642011828370374,000858
2026-07-16,73.33,74.59,72.6,73.9,48892065.0,3599045959.0,3881513391.0,0.012596134567863456,000858
2026-07-17,74.6,75.06,72.35,72.76,42739876.0,3130971198.0,3881513391.0,0.011011137073261228,000858
2026-07-20,72.8,76.3,72.8,76.24,64758611.0,4885488078.0,3881513391.0,0.016683856134608398,000858
2026-07-21,76.0,76.76,74.14,74.38,63378265.0,4759421669.0,3881513391.0,0.01632823556578579,000858
2026-07-22,73.62,74.8,73.13,74.75,40782282.0,3020174420.0,3881513391.0,0.010506799253755299,000858
2026-07-23,74.0,74.95,73.32,74.84,37032085.0,2746776997.0,3881513391.0,0.009540630488578417,000858
2026-07-24,74.6,75.3,73.47,73.57,31139902.0,2315849377.0,3881513391.0,0.008022618721914903,000858
2026-07-27,73.66,74.46,73.51,73.9,20333141.0,1502725286.0,3881513391.0,0.005238457001628827,000858
2026-07-28,73.9,75.16,73.42,74.8,31481451.0,2342923236.0,3881513391.0,0.008110612492796113,000858
2026-07-29,74.92,75.86,74.69,75.17,40741683.0,3070589176.0,3881513391.0,0.010496339673712593,000858
2026-07-30,75.1,78.84,75.01,78.56,72903867.0,5681290332.0,3881513391.0,0.01878233040984503,000858
2026-07-31,76.99,78.68,76.59,78.0,49786045.0,3882961625.0,3881513391.0,0.012826451949241775,000858
2026-08-03,78.0,78.66,77.5,78.06,27908161.0,2179962618.0,3881513391.0,0.007190020538048429,000858
2026-08-04,78.06,78.1,76.67,76.88,35288652.0,2720290472.0,3881513391.0,0.009091467282277887,000858
2026-08-05,76.89,76.96,75.2,75.5,43327258.0,3275120701.0,3881513391.0,0.011162465161259572,000858
2026-08-06,75.51,75.78,74.28,74.48,40608132.0,3033081692.0,3881513391.0,0.010461932733288359,000858
2026-08-07,75.0,75.2,74.01,75.11,36057469.0,2691877634.0,3881513391.0,0.009289538736000719,000858
2026-08-10,75.32,76.7,75.27,76.19,45051065.0,3430639840.0,3881513391.0,0.011606572092333662,000858
2026-08-11,76.16,76.16,74.99,75.0,33661463.0,2539084635.0,3881513391.0,0.008672252188553638,000858
2026-08-12,74.76,75.9,74.5,75.28,31287672.0,2356263123.0,3881513391.0,0.008060688924208326,000858
2026-08-13,75.0,76.13,74.89,75.12,32512042.0,2454570236.0,3881513391.0,0.008376125166896274,000858
2026-08-14,75.01,75.03,73.7,73.75,36023341.0,2670378468.0,3881513391.0,0.009280746289199135,000858
2026-08-17,72.39,72.8,71.87,72.55,33214854.0,2399834678.0,3881513391.0,0.008557191655454474,000858
2026-08-18,72.41,72.78,72.14,72.56,19268120.0,1395188457.0,3881513391.0,0.0049640740760232,000858
2026-08-19,72.56,72.78,71.81,71.89,23720052.0,1708666489.0,3881513391.0,0.006111031860665298,000858
2026-08-20,71.91,72.47,71.91,72.09,16033429.0,1156999376.0,3881513391.0,0.004130715879320793,000858
2026-08-21,71.96,72.0,71.11,71.19,19709758.0,1405498852.0,3881513391.0,0.00507785392308595,000858
2026-08-24,71.2,71.74,70.88,71.48,21257444.0,1518522412.0,3881513391.0,0.005476586542066113,000858
2026-08-25,71.5,71.8,71.19,71.52,18030345.0,1287974015.0,3881513391.0,0.004645184283482483,000858
2026-08-26,70.98,72.05,70.93,71.9,19690657.0,1412878689.0,3881513391.0,0.005072932904381162,000858
2026-08-27,71.81,71.82,70.96,71.12,32079965.0,2282088195.0,3881513391.0,0.008264808534316352,000858
2026-08-28,71.12,71.69,70.93,71.51,23036495.0,1643217893.0,3881513391.0,0.005934926066058238,000858
2026-08-31,71.42,71.59,70.9,71.27,25242079.0,1795566849.0,3881513391.0,0.006503153913761675,000858
2026-09-01,71.18,72.44,71.04,71.83,30130712.0,2163805210.0,3881513391.0,0.007762619618900086,000858
2026-09-02,71.61,71.76,70.81,70.82,26220484.0,1864459060.0,3881513391.0,0.0067552218319784745,000858
2026-09-03,70.82,71.11,70.55,70.68,18006064.0,1273832601.0,3881513391.0,0.0046389287337640925,000858
2026-09-04,70.68,72.45,70.6,71.98,45107190.0,3240922726.0,3881513391.0,0.011621031658576596,000858
2026-09-07,71.81,72.09,70.93,71.46,26219096.0,1870556656.0,3881513391.0,0.006754864239498381,000858
2026-09-08,71.43,72.06,71.24,71.65,19715879.0,1413172671.0,3881513391.0,0.00507943088531264,000858
2026-09-09,71.64,71.64,70.95,71.16,17867684.0,1270641223.0,3881513391.0,0.00460327769097216,000858
2026-09-10,71.08,71.19,70.4,70.48,22306487.0,1574547312.0,3881513391.0,0.005746853032047159,000858
