date,symbol,action,confidence,actual_return,equity
343,000001,hold,0.3041,0.011535048802129617,94822.55867373347
344,000001,hold,0.304,0.0008771929824561216,94822.55867373347
345,000001,hold,0.3041,0.013146362839614404,94822.55867373347
346,000001,hold,0.5067,0.0025951557093425053,94822.55867373347
347,000001,hold,0.5067,0.012079378774805916,94822.55867373347
348,000001,hold,0.5066,-0.011935208866155206,94822.55867373347
349,000001,buy,0.427,0.005176876617773986,94813.43844565398
350,000001,buy,0.4282,0.006008583690987149,94836.35609508914
351,000001,buy,0.4295,0.01706484641638219,94899.27246279275
352,000001,buy,0.431,-0.0008389261744966264,95185.66450721514
353,000001,buy,0.4327,-0.002518891687657377,95159.67776154785
354,000001,buy,0.4339,0.0008417508417508237,95084.42980883262
355,000001,buy,0.4347,-0.015979814970563607,95104.81122763103
356,000001,hold,0.3081,0.006837606837606844,94533.39297432866
357,000001,hold,0.3082,-0.006791171477079802,94773.99013361387
358,000001,hold,0.3084,0.012820512820512851,94533.39297432866
